recordedBy_IRI	coll_items	qid	ref_url	cspp	ih	jacq_id
Q405702	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW08951010"		
Q4077471	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100159666"		
Q4080467	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057644"		
Q4081196	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279466"		
Q4084961	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100202258"		
Q4085065	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001807"		
Q4091070	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160509"		
Q4096101	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278690"		
Q40987895	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001513"		
Q4101603	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200157515a"		
Q4102944	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100261878"		
Q4105706	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600000137"		
Q4107205	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100239607"		
Q4107602	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100244602"		
Q4110557	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100293030"		
Q4111929	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600101014"		
Q4124761	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277580"		
Q4133320	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296875"		
Q4140972	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100561963"		
Q4147110	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200170455"		
Q4147990	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296158"		
Q4172636	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100001191"		
Q41742707	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160413"		
Q4203096	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180006847"		
Q4206900	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100157225"		
Q4215243	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000871"		
Q4216461	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100157950"		
Q4223546	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100367268"		
Q4224039	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296622"		
Q4227549	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101157192"		
Q4231273	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295895"		
Q4232763	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296076"		
Q4233315	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279300"		
Q4241298	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100325903"		
Q4247625	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B101001883"		
Q4255445	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200116840"		
Q425571	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600159166"		
Q4256884	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100141906"		
Q4257389	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241202"		
Q4260321	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000487"		
Q4262962	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003965"		
Q4263637	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296550"		
Q4273076	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180009486"		
Q4273123	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100327492"		
Q428438	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100358369"		
Q429017	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296388"		
Q4290420	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100153475"		
Q4290979	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057279"		
Q4302711	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200052402"		
Q4316797	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296490"		
Q4320802	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001519"		
Q4332375	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002170"		
Q4332701	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296671"		
Q4341533	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100743020"		
Q4347893	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100279165"		
Q4348569	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241681"		
Q4354679	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100247312"		
Q4360385	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296858"		
Q4368181	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263285"		
Q4396077	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296717"		
Q4398741	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200145984"		
Q4404450	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100243740"		
Q440696	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000004"		
Q442109	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001467"		
Q4430625	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B600075508"		
Q443651	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100190623"		
Q4442415	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW13965010"		
Q4442805	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365587"		
Q4453715	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B300033742"		
Q4467468	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100461318"		
Q447834	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241589"		
Q448279	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200024954"		
Q4491255	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249580"		
Q4492095	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100159828"		
Q4494500	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100188048"		
Q4494551	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295020"		
Q4494983	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000944"		
Q4497246	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100272515"		
Q4499088	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279465"		
Q449930	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180003221"		
Q4503394	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100096340"		
Q4506890	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600071997"		
Q4521658	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100264880"		
Q4529754	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295669"		
Q4530123	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002878"		
Q4532952	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249877"		
Q456472	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001589"		
Q4572342	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296947"		
Q458941	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296739"		
Q460241	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279468"		
Q470035	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001516"		
Q47119784	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295602"		
Q47120525	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847462"		
Q47127913	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B600062655"		
Q4715000	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296418"		
Q4718870	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279179"		
Q4721341	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100743016"		
Q472639	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B31019401"		
Q4753777	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000392"		
Q4772772	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100160821"		
Q4775469	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296475"		
Q4798733	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000898"		
Q4815140	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295207"		
Q4821426	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296970"		
Q4888621	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278985"		
Q4895745	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100272481"		
Q4902539	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100089724"		
Q491270	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296329"		
Q49426	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001604"		
Q4978631	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356866"		
Q4994334	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295276"		
Q4994348	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241031"		
Q5017498	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100169858"		
Q50359034	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100165616"		
Q5040009	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365603"		
Q5041758	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100386857"		
Q5075448	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160937"		
Q507763	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100272363"		
Q5077783	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160532"		
Q508817	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100153635"		
Q510757	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278827"		
Q5109597	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100166723"		
Q5109798	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100268221"		
Q5111622	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100154889"		
Q513218	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295282"		
Q516820	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100030433"		
Q5171231	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100165004"		
Q519196	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100185904"		
Q519479	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629269"		
Q522467	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200138212"		
Q5232777	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100541706"		
Q5236843	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278601"		
Q5236979	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100153291"		
Q5239892	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279597"		
Q526673	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100296813"		
Q5275198	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100200947"		
Q528925	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/BW02486010"		
Q5294994	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241314"		
Q530805	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296007"		
Q5322232	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100243278"		
Q533348	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW05515010"		
Q5340390	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200113763"		
Q5340409	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278420"		
Q534418	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100005512"		
Q5346743	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100153831"		
Q5354	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279270"		
Q53623	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160268"		
Q536268	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100250073"		
Q5367580	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100185560"		
Q536946	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000300"		
Q5370	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847752"		
Q5370979	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000866"		
Q5390260	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100264860"		
Q5390970	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100167981"		
Q5393019	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160468"		
Q5394922	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200147466b"		
Q5395685	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100305888"		
Q539650	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200059757"		
Q5403006	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100243662"		
Q5406518	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200135344"		
Q541549	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000859"		
Q5423328	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296565"		
Q543250	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100186999"		
Q5441024	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002588"		
Q5442312	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241907"		
Q54499411	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100164059"		
Q545888	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279553"		
Q545953	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW20120010"		
Q5479976	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629911"		
Q5485074	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100741195"		
Q5487180	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279474"		
Q5492323	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263207"		
Q549729	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100241605"		
Q5499059	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200147138b"		
Q5499235	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100000389"		
Q5499274	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000903"		
Q55035246	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200108203"		
Q5503903	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100186645"		
Q5503949	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160601"		
Q55070280	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200132799a"		
Q55072576	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001563"		
Q55073805	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100141910"		
Q5512554	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100165975"		
Q55229303	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100159440"		
Q55232654	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200085076"		
Q55234098	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100745134"		
Q55313519	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100296189"		
Q5538380	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296091"		
Q5551926	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100463754"		
Q5555569	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200086835"		
Q5555788	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100614337"		
Q55675410	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278955"		
Q5573871	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263316"		
Q5573922	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100243395"		
Q5574480	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100165159"		
Q5590439	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003986"		
Q5616178	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160871"		
Q5625930	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000395"		
Q5627792	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001849"		
Q562900	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200144863"		
Q5640534	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100192939"		
Q5645546	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100250118"		
Q5649226	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100277651"		
Q5650096	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001939"		
Q5650687	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100068598"		
Q5651502	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101116021"		
Q5656588	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100168917"		
Q5657931	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847789"		
Q5657934	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100141579"		
Q5658198	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263299"		
Q5658466	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100054541"		
Q5659933	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B101001979"		
Q5662281	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100293319"		
Q5663189	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100390840"		
Q5663256	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100005025"		
Q5663851	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100167585"		
Q5666129	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279248"		
Q5666194	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100141927"		
Q5666633	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263282"		
Q5667420	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200012494"		
Q5667427	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100154842"		
Q5667430	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100448851"		
Q5670001	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847268"		
Q5675238	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100217166"		
Q5675461	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100526319"		
Q567756	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200129004"		
Q5685893	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057750"		
Q5687736	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365580"		
Q5694943	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100165622"		
Q5695060	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100172798"		
Q5696701	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100185642"		
Q5696703	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263025"		
Q5696944	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249911"		
Q5697511	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100249999"		
Q5697514	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100240373"		
Q5699856	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278278"		
Q5703142	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100172772"		
Q5706952	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296583"		
Q5706975	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279082"		
Q5711523	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296563"		
Q5711791	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200090212"		
Q5719708	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100296050b"		
Q5721243	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100247135"		
Q5722627	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100166632"		
Q5732192	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002261"		
Q5734662	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296860"		
Q5739033	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100367731"		
Q5742024	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100139235"		
Q5749105	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BGT0000923"		
Q5749270	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100508899"		
Q5749273	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100172765"		
Q5749296	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263384"		
Q5749308	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100526479"		
Q5749329	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100365308"		
Q5750526	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100243547"		
Q575253	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200090384"		
Q5763750	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B101015441"		
Q5764824	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100630568"		
Q5765026	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263400"		
Q5771683	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057958"		
Q5772778	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100185533"		
Q57763	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279285"		
Q5777372	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180010607"		
Q5788624	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200177850"		
Q578933	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW19814070"		
Q5792927	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100299801"		
Q5792958	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057183"		
Q5799352	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100483851"		
Q5799961	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002876"		
Q5800041	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100159647"		
Q5800069	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100190245"		
Q5800133	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200142447"		
Q5800247	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263266"		
Q58029	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200130246"		
Q5804349	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100057330"		
Q5805157	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100003665"		
Q5806116	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100271958"		
Q5806887	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160862"		
Q5806912	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263124"		
Q5807248	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002298"		
Q5807260	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100847136"		
Q5813039	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100390991"		
Q5813316	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160073"		
Q5815347	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356867"		
Q5816811	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100538988"		
Q5817021	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001691"		
Q5817556	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100138319"		
Q5818567	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100068310"		
Q5818776	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100295328"		
Q5830335	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200130012"		
Q583036	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW14329010"		
Q5830772	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B180020872"		
Q5830780	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200350732"		
Q5836697	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100239905"		
Q5836715	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100278968"		
Q5837084	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100001617"		
Q5837098	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004383"		
Q5837203	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000774"		
Q5837219	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100629954"		
Q584241	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100263478"		
Q5846642	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294005"		
Q5853742	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100268522"		
Q5854314	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100153945"		
Q5855377	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B180012879"		
Q5858559	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100356915"		
Q5861359	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100160536"		
Q5866716	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100299855"		
Q5868529	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100002524"		
Q5868667	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100365341"		
Q5868705	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100455616"		
Q5868718	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100296949"		
Q5869066	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100176481"		
Q5869070	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100094074"		
Q5869076	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BGT0006165"		
Q5869105	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100238404"		
Q5869633	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100004433"		
Q5877739	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100198617"		
Q5877749	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279753"		
Q5877772	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100248625"		
Q5877823	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100159430"		
Q5877979	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100052381"		
Q5878015	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100158076"		
Q5878492	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B100296483"		
Q5879318	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100543040"		
Q5880530	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100279408"		
Q58806	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100461528"		
Q588256	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/BW19449010"		
Q5883585	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100294625"		
Q5889356	P11146	Q163255	S854	"http://herbarium.bgbm.org/object/B200129478"		
Q5889359	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100261987"		
Q5891921	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100020864"		
Q5891924	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100000904"		
Q5891952	P11146	Q163255	S854	"https://herbarium.bgbm.org/object/B100346434"		
